FIPS.grp,Year,mx.standard.b,mx.standard.f,mx.standard.m
19021,2019,0.0080645654054985,0.00673399431021897,0.0095804528993106
19023,1990,0.00967417498153679,0.00757283076289641,0.0126250603688063
19023,2000,0.00944853946259878,0.00791009738081158,0.0115065035552775
19023,2010,0.00860503710953242,0.00724479971909456,0.0102505737580238
19023,2019,0.00961438891702484,0.00796646490255004,0.0115000704642998
19027,1990,0.00947020518567243,0.00746170943276081,0.0124586210039535
19027,2000,0.00917586207133147,0.00746609576609562,0.0115950843548357
19027,2010,0.0086773631202337,0.00732798747449931,0.0104605578068825
19027,2019,0.00817045266190022,0.00690029481317829,0.00972262947259934
19031,1990,0.00953266399916481,0.00751241898614056,0.0121914251481332
19031,2000,0.00895164980848603,0.00734593191811753,0.0110111162864538
19031,2010,0.00819212600528624,0.00688923700696732,0.00981138356386622
19031,2019,0.00780432801342955,0.00651115649459626,0.00932045469093121
19033,1990,0.00989312799449709,0.00780975788732478,0.013157157920571
19033,2000,0.00974576753374286,0.00804269245620572,0.0121775630897008
19033,2010,0.00858305612283617,0.00727718561168841,0.0103079831981008
19033,2019,0.00916284150389319,0.00763558420479985,0.0110697065620022
19035,1990,0.0101553751202639,0.00801349432487162,0.0131801498972241
19035,2000,0.00961545269711561,0.00785177005966821,0.012013400058238
19035,2010,0.008523592152794,0.00719847302835365,0.010152699070236
19035,2019,0.00900004440036193,0.00749466975968462,0.0107132157445634
19037,1990,0.0101005381946627,0.00787565510190093,0.0131067133531166
19037,2000,0.00916071649596493,0.007515416440812,0.0112385504058114
19037,2010,0.00832927348511055,0.00696351424302259,0.0099796902757412
19037,2019,0.0089375081290676,0.00744691393686317,0.0106037416883395
19041,1990,0.00991590205297469,0.00778817624006846,0.0130197853412032
19041,2000,0.00894073228750097,0.00733802487488951,0.0112356020821141
19041,2010,0.00849658600440481,0.00718687589715737,0.0101845363028991
19041,2019,0.00868147908540099,0.00731273218794887,0.0102707813127565
19043,1990,0.0105916442309206,0.00811789952229993,0.0137900119104842
19043,2000,0.00987726839021752,0.00815896229722522,0.01208755160698
19043,2010,0.00813912467218769,0.00679528243956334,0.00971213893415042
19043,2019,0.00812410978232848,0.00672132938894676,0.00964882422845298
19045,1990,0.0111287793797063,0.00870289464408393,0.0147561454480131
19045,2000,0.0101805363156373,0.00853324656029344,0.0124725230023406
19045,2010,0.00942389934767843,0.00802001988241407,0.0111921832138473
19045,2019,0.00979078962508849,0.00823972508197505,0.0116184421404879
19047,1990,0.00967579397025112,0.00751481737385713,0.0127228160051553
19047,2000,0.00935213744825011,0.00759942238276698,0.0116527979017487
19047,2010,0.00835769016709908,0.00700797840061303,0.0100306102384651
19047,2019,0.0087001731004717,0.00722799302678815,0.0103650911636864
19049,1990,0.0103204784367434,0.00815439796003442,0.0134648244442362
19049,2000,0.00952054233407058,0.0078752899865129,0.0117301772008446
19049,2010,0.00743208587587718,0.00637297240034682,0.00882098405469422
19049,2019,0.00745838367652803,0.00633033199576597,0.00892582285217367
19055,1990,0.0100757299620732,0.00790757634937881,0.0130929198077234
19055,2000,0.00931462933090114,0.00747917935236573,0.0116951079962987
19055,2010,0.00839397395269344,0.00706860450734568,0.00994456860927494
19055,2019,0.00850558366683565,0.00695307887372246,0.0102070475682751
19057,1990,0.0110342257472092,0.00853487911099457,0.0149187783820639
19057,2000,0.00949326156744047,0.00776710782188377,0.0119813433018375
19057,2010,0.00915113631982632,0.00783419839767847,0.0108397310093021
19057,2019,0.00959380961115491,0.00810288530192383,0.0114075229311758
19059,1990,0.00967159145672118,0.00761492443372212,0.0125564196345433
19059,2000,0.00916100772732061,0.00745849195960932,0.0113741424593131
19059,2010,0.00767144492157617,0.00647714427274739,0.00911644686802092
19059,2019,0.00797668710892546,0.00667581484502816,0.0095005298944671
19061,1990,0.0109903384160174,0.0088271448600977,0.0143201874588721
19061,2000,0.00977783734302523,0.00826210435919654,0.0119751242612894
19061,2010,0.00846626945831833,0.00724993075584919,0.0100466573564485
19061,2019,0.00832405909120765,0.00694628796547354,0.0100816856311795
19065,1990,0.0103879314061653,0.008155845920129,0.0135489124766527
19065,2000,0.00956120036688435,0.00787206987257036,0.0118495732258027
19065,2010,0.0085620209609596,0.0071685462009025,0.0102880600753342
19065,2019,0.00917230837107905,0.00765110338667123,0.0109427801513677
19067,1990,0.0103875213254035,0.00823423316230528,0.0134670208392024
19067,2000,0.0095430521616046,0.00779654254242803,0.0118944351435461
19067,2010,0.00886535601922638,0.00754092871137746,0.0104689114206849
19067,2019,0.00811293872246335,0.00679828663251209,0.00962269401209556
19069,1990,0.00975056904526941,0.00743728402991152,0.0131067864943021
19069,2000,0.00940793064630566,0.00785087161622651,0.0115434615123179
19069,2010,0.00834958425766852,0.00704358310544537,0.00993285936457378
19069,2019,0.00871066061855043,0.00728600106466836,0.0103038315326412
19075,1990,0.00954323041647262,0.00762067936076937,0.0123771180418142
19075,2000,0.00885301295820321,0.00720789363809551,0.0111068386287367
19075,2010,0.00810770179830736,0.00690718528808024,0.00962343604104265
19075,2019,0.00896959609591599,0.00755542968548659,0.0106388702166159
19079,1990,0.0103341394105542,0.00809265367093732,0.0135222622839007
19079,2000,0.00946727318907329,0.00789206825086408,0.0115014209636316
19079,2010,0.00820802087167706,0.00687636505088707,0.00988974652929133
19079,2019,0.00915514267755131,0.00770158979353934,0.0108803543916326
19081,1990,0.00956605334709643,0.00747144064048877,0.0124713489033456
19081,2000,0.00947537585715646,0.00774868021354652,0.011717716191705
19081,2010,0.00828594946642031,0.00698679788535125,0.00991644955885636
19081,2019,0.00807398711569092,0.00676759528787605,0.00957842962916554
19083,1990,0.00983922525723094,0.00771024952566,0.0129638875080958
19083,2000,0.00952555053596241,0.0077785551302179,0.0119772017891285
19083,2010,0.0087747661925636,0.00738869138519632,0.0105398244719654
19083,2019,0.00856324630881732,0.0072374246634899,0.0101280344026784
19087,1990,0.0101419070931061,0.00797915688622462,0.0131571038038437
19087,2000,0.00977495259304163,0.00813615305119816,0.0120048270142543
19087,2010,0.0090235939716537,0.00767465441769622,0.0106729631167937
19087,2019,0.00885213634506717,0.00741451746066598,0.0105278155490745
19095,1990,0.00981849844124435,0.00764708990812072,0.0129665496614396
19095,2000,0.00935678970097681,0.00770682194247999,0.0115400634739882
19095,2010,0.00829808356474353,0.00699780454130023,0.00994621341452184
19095,2019,0.00926756770471253,0.00764913582057222,0.0111645306077752
19097,1990,0.0110091853356775,0.00860331156301651,0.0143033276974675
19097,2000,0.00952769026690313,0.00772385773139017,0.011905571524411
19097,2010,0.00899996415724625,0.00751273108668225,0.0107960232996753
19097,2019,0.00919559146856157,0.00756149235681077,0.0110537492458892
19099,1990,0.0102219577592036,0.00804604401110788,0.0132922455343919
19099,2000,0.00947794023043217,0.00785389201327117,0.0116472466563577
19099,2010,0.00878889996433867,0.00732850381321435,0.010622124183384
19099,2019,0.00868714901835408,0.00724031009331056,0.0103647373702396
19101,1990,0.0101139389353884,0.00804094325022166,0.0131241757771537
19101,2000,0.00898170534144878,0.00750926489994912,0.0110499272022869
19101,2010,0.00865426853452298,0.00729993235235933,0.0102972561902253
19101,2019,0.00810235297181708,0.00674152425316514,0.00962680785160086
19103,1990,0.00935599854935176,0.00738084732274896,0.0123386248163666
19103,2000,0.00854109084729996,0.00721779893476668,0.0103660254896141
19103,2010,0.00738823672530807,0.00626083912959165,0.00884666947621484
19103,2019,0.00710367326195832,0.00589767212889306,0.00857556521040933
19105,1990,0.0101633363528665,0.00784986900500998,0.0132936047840768
19105,2000,0.00907755018582682,0.00739553232553131,0.0112955833035786
19105,2010,0.00823461082474025,0.00692290255768434,0.00976200999203679
19105,2019,0.00798133882815066,0.00661687806731985,0.00950608412570385
19107,1990,0.0101630669833892,0.0078521108025713,0.0133768352336862
19107,2000,0.00923729836411126,0.00757591395797825,0.0115031163502489
19107,2010,0.00803363855472198,0.00676381324328113,0.00961406213818381
19107,2019,0.00826522680755652,0.00693910655244103,0.00977975141268197
19111,1990,0.0108117211549426,0.00864030195373447,0.0140337343389702
19111,2000,0.010528520047714,0.00880635411710699,0.012917649981952
19111,2010,0.0100354885004572,0.00835106280472694,0.0121111994601239
19111,2019,0.010581661480261,0.00878022046473845,0.0126850261169854
19113,1990,0.00988854710223004,0.00788581638122123,0.0128778934377336
19113,2000,0.00919900763519661,0.00764327149962543,0.0113906052896394
19113,2010,0.0082966837481898,0.00701904971954399,0.00994161080624601
19113,2019,0.00818324661517885,0.00684900618672008,0.00982436203268182
19115,1990,0.0100781681309124,0.0078250140945827,0.0129685271118909
19115,2000,0.00938660878572349,0.00768573471095688,0.0115740332448441
19115,2010,0.00900257120994817,0.00752306252593659,0.0107843947480209
19115,2019,0.00896798382787471,0.00741626328423805,0.0107667933116471
19119,1990,0.0101241213088122,0.0078533191633121,0.0133020422816287
19119,2000,0.00906112717312557,0.00755212889362418,0.0110295954372843
19119,2010,0.00865936186506379,0.00726788049334244,0.0103762114801235
19119,2019,0.0081615679423152,0.00687505889249817,0.00967069557505844
19121,1990,0.0103377245303456,0.00810952707198686,0.0134529808560714
19121,2000,0.00962714621148915,0.0079082371116312,0.0118409883606527
19121,2010,0.00887784883177993,0.0074960449173004,0.0105696251167968
19121,2019,0.00879951531278402,0.00722474961959243,0.0105968116748501
19123,1990,0.0103611811946031,0.00823668685709412,0.0133581673001981
19123,2000,0.00920596457711814,0.00755464546781686,0.0113739344690841
19123,2010,0.00846071637250361,0.00709208971510397,0.0101502659551298
19123,2019,0.00913731296192052,0.00765098085910436,0.0108643497347121
19125,1990,0.0105717391046258,0.00816993118651634,0.0136439913851576
19125,2000,0.00942079896659511,0.00742538951752291,0.0119944910649083
19125,2010,0.00885886911506592,0.00746981971707628,0.0105855067220028
19125,2019,0.00916018008595488,0.00774094241912681,0.010836745053362
19127,1990,0.0118518910152428,0.00872238071524557,0.0158865139349895
19127,2000,0.0114950965797765,0.0087364107948547,0.0148978694917412
19127,2010,0.00987101946072803,0.00799294343888893,0.0120434274276353
19127,2019,0.0102934794179903,0.00836266785457331,0.0125275259291896
19129,1990,0.0110796337763785,0.00857445775654121,0.0145868315410339
19129,2000,0.0104030962788219,0.00854294887369175,0.012768523890937
19129,2010,0.00986650423221308,0.00823879788760315,0.0117416150952642
19129,2019,0.00900416241621407,0.00733791954059819,0.0107857772002879
19137,1990,0.0106014999901697,0.00831516513026326,0.0139255098237086
19137,2000,0.0097764826919075,0.00816974229519045,0.0120797539378087
19137,2010,0.00929651943501357,0.00788683070806294,0.0111237179380333
19137,2019,0.0106101030043496,0.00883842843304601,0.0127637334865546
19139,1990,0.0108778368941757,0.00865797155861029,0.014010835473264
19139,2000,0.00983428332621352,0.00821414225496211,0.0121089063438514
19139,2010,0.00878304175221811,0.00751195222734054,0.0103606653332665
19139,2019,0.00949541380934933,0.00807826277650404,0.011186972587413
19149,1990,0.00980582514359654,0.00753507853157724,0.0129714893383501
19149,2000,0.00954612744864189,0.00782428941121653,0.0116919202003949
19149,2010,0.00792339301239757,0.00671318837777177,0.00941602016657539
19149,2019,0.00826003044959191,0.00690468580428189,0.00985539097957214
19153,1990,0.0108331331945477,0.0086594681006146,0.0143442417599548
19153,2000,0.00978701053156743,0.00826960109404268,0.0120287817891498
19153,2010,0.00908362946839872,0.00776742208246249,0.0108421904471699
19153,2019,0.00901591980590477,0.0076337610369973,0.0107416656553122
19155,1990,0.0108579540199613,0.00845654385884062,0.0143514827882225
19155,2000,0.0110313422443087,0.00911775469070655,0.0136478657770582
19155,2010,0.0096553937948731,0.00816335883954129,0.01157598508534
19155,2019,0.00959950707581414,0.0078913907413649,0.0116592295526096
19157,1990,0.00969596826058482,0.00764137311527062,0.0126825524024724
19157,2000,0.00941488046480732,0.00775295862979245,0.0117319034006809
19157,2010,0.00887057513705759,0.00750399489381501,0.010570103698397
19157,2019,0.00880131153811303,0.00743015300901428,0.0104678189044286
19163,1990,0.0108580531890832,0.00875866269646363,0.0139989938803306
19163,2000,0.010342549433706,0.00880860263128261,0.0124402459315109
19163,2010,0.00913384758117611,0.00768330479479821,0.0109936324400824
19163,2019,0.00899248324173844,0.00761529434882129,0.0106568527288502
19165,1990,0.0098132016297546,0.00765261355387467,0.0127760849903461
19165,2000,0.00931966347730545,0.00764123099362186,0.0114178963494848
19165,2010,0.00784585937288447,0.00658915793250207,0.00936571996293974
19165,2019,0.00855121794916909,0.00710681713441473,0.0101931895221301
19167,1990,0.00903877781793879,0.00720693366844208,0.0116130712541871
19167,2000,0.00799583410699825,0.00660149185480778,0.00988472834709355
19167,2010,0.00745369292263316,0.00632096364568864,0.00886159558958043
19167,2019,0.00683475963882998,0.00573484647158222,0.00814578999606316
19169,1990,0.00922905533192522,0.00736188805284414,0.0120698754975648
19169,2000,0.0083372278220642,0.00696996842033326,0.0102551416268709
19169,2010,0.00727834264148737,0.00621952286219855,0.0086202391901808
19169,2019,0.00744944785486218,0.00631575704156759,0.00879805503665362
19171,1990,0.0102215771474921,0.00791664220470992,0.0133811628294884
19171,2000,0.00962827602172196,0.00792460691154869,0.0118634230463381
19171,2010,0.00893576936599327,0.00748780666402745,0.010717388851951
19171,2019,0.00986404036987619,0.00817661799799944,0.0117747796203461
19175,1990,0.0104623346606836,0.00826094689415388,0.0137897252182883
19175,2000,0.00981125796999844,0.00818589125440382,0.012102110927303
19175,2010,0.00884876744506908,0.00741076298976869,0.0107101451084529
19175,2019,0.00948372900993227,0.00788474556099337,0.0113604632295285
19179,1990,0.0115459005734958,0.00904374266618621,0.015208029184982
19179,2000,0.0102922646908971,0.00871574984753024,0.0124045501220082
19179,2010,0.00985643927330764,0.00829850003643165,0.0118514368017831
19179,2019,0.0108558476788562,0.00906843609917376,0.0130043875085453
19181,1990,0.010391921125304,0.00823187897970681,0.0134803263644317
19181,2000,0.0095170702733108,0.00804951191435842,0.0114698925771894
19181,2010,0.00876977268066175,0.00746701621795528,0.0104837697942254
19181,2019,0.00888645433782448,0.00748498898666253,0.0106030636169643
19183,1990,0.0100057971529553,0.00783297987928913,0.0131959785955861
19183,2000,0.00891838546025674,0.00738903467295218,0.0110809454971377
19183,2010,0.00863118412797119,0.00731535738440647,0.0103078201925554
19183,2019,0.00888056491447986,0.00747665362801313,0.0105870076487201
19187,1990,0.0105234798366604,0.00816067810200832,0.0140359513990365
19187,2000,0.0102051764298248,0.00837664513020706,0.012729533716375
19187,2010,0.0100418857590936,0.00846313880482333,0.0119928755048472
19187,2019,0.0100080278502686,0.00837221453991636,0.0118999656877127
19191,1990,0.00965754288525364,0.00759216789663852,0.0125115711130037
19191,2000,0.00883443502623821,0.00718967857366604,0.010973017415853
19191,2010,0.00739595625342834,0.00627008242703057,0.00876663899763442
19191,2019,0.0073063662224871,0.00621308892328392,0.00854475647176175
19193,1990,0.0105596356682131,0.00841487833197519,0.0138137813402625
19193,2000,0.0100002686301106,0.00811164932973918,0.0127477347196324
19193,2010,0.00962644170189827,0.00820442908076023,0.0114657057791828
19193,2019,0.0102057326266408,0.00869069602871556,0.0120167482058351
19197,1990,0.00945242755944872,0.00751185590107306,0.0122127153801506
19197,2000,0.00952729906595761,0.0078858591350968,0.0117811576246612
19197,2010,0.00852638416906147,0.00718536125313585,0.0101368671876158
19197,2019,0.00917044381088064,0.00764093976537127,0.0108532380013953
19g01,1990,0.00978538298316478,0.00751812472334822,0.0128500167434274
19g01,2000,0.00943306497038741,0.00786610381620363,0.0115174275534931
19g01,2010,0.00911827617897942,0.00763769866924743,0.0108772973964578
19g01,2019,0.00866693846146573,0.00720659180956678,0.0103854460226149
19g02,1990,0.0102111766097317,0.00791340404145193,0.013501049792388
19g02,2000,0.00970149496600608,0.00799110369921522,0.0120573589136884
19g02,2010,0.0092559737421117,0.00779078021343402,0.0111260388195427
19g02,2019,0.0102781428043822,0.00851559841863475,0.0124170900154473
19g03,1990,0.0103701727752157,0.00803677035316176,0.0137885186220549
19g03,2000,0.00948609621194689,0.00770288036491763,0.0119473739992826
19g03,2010,0.00864949246342354,0.00735573692274197,0.0101915599200729
19g03,2019,0.00965341072623841,0.00788676648229625,0.0117260580562562
19g04,1990,0.0105454578834949,0.0081288729565332,0.0138491413485228
19g04,2000,0.00968064628496649,0.00802852961744416,0.0119010072695235
19g04,2010,0.00944356651284602,0.00800702305651646,0.0112102955123852
19g04,2019,0.00978380292012299,0.0080897852643798,0.011752874309991
19g05,1990,0.0105078219225246,0.00828794282824936,0.0134400773401702
19g05,2000,0.00964950782747941,0.00777752331177837,0.0120211406232052
19g05,2010,0.00887922674820529,0.00747421513029619,0.0105479493090089
19g05,2019,0.00993123350151426,0.00816385061600707,0.0118527919998407
19g06,1990,0.0104224910568863,0.0082802617660193,0.013525170800616
19g06,2000,0.0102658205734583,0.00839578141209251,0.012787390361714
19g06,2010,0.00929351770757026,0.00781860868329855,0.0111194736465586
19g06,2019,0.00920968230069663,0.00775556398554382,0.0108561564460207
19g07,1990,0.00984598445894306,0.00781059795130034,0.0127806574295964
19g07,2000,0.00952559384770042,0.00784602784516412,0.0117630157116279
19g07,2010,0.00872748131455997,0.00733879494299128,0.0104927086227715
19g07,2019,0.00849333344862105,0.00702755558224003,0.0102253552440638
19g08,1990,0.0104277587520032,0.00802764771180306,0.013851319956464
19g08,2000,0.0103967470033239,0.00850009287273694,0.0129341707604541
19g08,2010,0.00993136698189534,0.00836270319851665,0.0118421216226244
19g08,2019,0.010245281915408,0.00853751485040804,0.0122492901322345
19g09,1990,0.00952039283546934,0.00734109536038838,0.01256621906129
19g09,2000,0.00937181713977992,0.00774781265240141,0.0115382295365956
19g09,2010,0.0083462291679123,0.00700742910080302,0.010024912473791
19g09,2019,0.00912907398497977,0.00769620336481177,0.0108074368623459
19g10,1990,0.00962577243144999,0.00735918157564291,0.0127507989416858
19g10,2000,0.00901610999077327,0.00747012954945731,0.0110495517369401
19g10,2010,0.00790714410219494,0.00671683905499988,0.00933367748769816
19g10,2019,0.00808100076167094,0.00682901130573239,0.00949938529362146
19g11,1990,0.0100645042434278,0.00782412719004237,0.0132395638700324
19g11,2000,0.00950781244223895,0.00771781176021848,0.0119660261951926
19g11,2010,0.00865047310619054,0.00730831991946236,0.0103244386022513
19g11,2019,0.00964648827911257,0.00795602751005816,0.0116172531876612
19g12,1990,0.0105975057607462,0.00825844635674539,0.0138020250027856
19g12,2000,0.00982126313832543,0.00799187376817931,0.0121776594983929
19g12,2010,0.0094120714023533,0.00787675969365243,0.0112686933938746
19g12,2019,0.00962624206391598,0.00806097655622195,0.0113926794220098
19g13,1990,0.00964340713935541,0.00752145816563068,0.0127110907370874
19g13,2000,0.00907541226330126,0.00743960614040236,0.0113877691513547
19g13,2010,0.00881712169444126,0.0074349307755234,0.0105704833694284
19g13,2019,0.00920917663547014,0.00771531913982004,0.0109615703868577
19g14,1990,0.0104215056732211,0.00805047193798238,0.0137411753389804
19g14,2000,0.0096028833999463,0.00791435048976095,0.0117969130826717
19g14,2010,0.00892146859686578,0.00745964821289186,0.010691704615617
19g14,2019,0.0091288886802314,0.00756652937982474,0.0109213086710086
20001,1990,0.010477634992607,0.00833435045495903,0.0134463524381023
20001,2000,0.01071265026245,0.00889336738365055,0.0131114233668787
20001,2010,0.0107281490058725,0.00909272860517433,0.0127568973458742
20001,2019,0.010413211990531,0.00876874515529221,0.0124543047521434
20009,1990,0.0103985503409048,0.00828459355792707,0.0135418825999624
20009,2000,0.0103674399849957,0.00860621594168065,0.0127940525416637
20009,2010,0.00976017439394013,0.00817371396954589,0.0117264442275903
20009,2019,0.00953620733358182,0.00804608599824221,0.0112375647729537
20011,1990,0.0109672065087268,0.00866546226304383,0.0144577283658392
20011,2000,0.0106342908729226,0.00883320609374949,0.0132489990291827
20011,2010,0.00994179359465644,0.0084147817866994,0.0118843593916714
20011,2019,0.0102668736885028,0.00868881790395064,0.0121560294954865
20015,1990,0.0103972097803281,0.00818022114715337,0.0134214398825902
20015,2000,0.0104076372185437,0.00884512047587817,0.0124929489623022
20015,2010,0.00985551669196145,0.00842062664325571,0.0116099136077791
20015,2019,0.0101113299522267,0.00873024760067389,0.0117195895670602
20021,1990,0.0122999561563505,0.00984078011531695,0.0160393862110949
20021,2000,0.0114032058754645,0.00952153803920895,0.0140311376466196
20021,2010,0.0118027922577671,0.00980349787374223,0.0141772118435405
20021,2019,0.0124729735995493,0.0106030999901136,0.01462935893706
20035,1990,0.0108054016318012,0.00860436617926802,0.0139406085230557
20035,2000,0.0114788010175301,0.00973145775993216,0.0137782429516534
20035,2010,0.0108260819236949,0.00915143186315713,0.0128377032635001
20035,2019,0.0114282812794715,0.00962984804948743,0.0134868793652201
20037,1990,0.0114840403869811,0.00918391356848228,0.0149530805726508
20037,2000,0.0110640264569115,0.00920232993538531,0.0137584625122756
20037,2010,0.0104451920862939,0.00890890080476886,0.0124888036346321
20037,2019,0.011064276252667,0.0094357988448147,0.0130769812469597
20045,1990,0.00957478027180964,0.00767681845132189,0.0123528853358599
20045,2000,0.00937783187880148,0.00802620327980952,0.0111865786765988
20045,2010,0.00815376954972506,0.00699709374649175,0.00963221123572899
20045,2019,0.00808175955851562,0.00708084648241038,0.00931199622840878
20051,1990,0.00981748038714859,0.00783520835266402,0.012550583293116
20051,2000,0.00949047995013732,0.00793620902546441,0.011628415624851
20051,2010,0.00874364895344335,0.0073782165485024,0.0104196700948803
20051,2019,0.00832936637402362,0.00710091962288739,0.00974667797354099
20055,1990,0.0106620378537496,0.00844635821439548,0.0137215207890599
20055,2000,0.0101322214588512,0.00846434445064262,0.0123907977631276
20055,2010,0.00885256646073711,0.00746064136400511,0.0105129628586181
20055,2019,0.00918789018456615,0.0078434693200149,0.0106547480308938
20057,1990,0.0111725906674899,0.00884675553371576,0.0142430432326624
20057,2000,0.0110036410513754,0.00907808964447295,0.0133936758634831
20057,2010,0.00940449535907108,0.00791086993832734,0.0112103896366586
20057,2019,0.00958908047899752,0.00819422211316076,0.0111378716292297
20059,1990,0.010481277400089,0.00821774443581817,0.0136999180592542
20059,2000,0.0101003548703377,0.00845497293784308,0.012282887902276
20059,2010,0.00980143980851414,0.00828363092745117,0.0116660592458121
20059,2019,0.0103141763733032,0.00883768506376983,0.0120397586486262
20061,1990,0.0121073583010007,0.00962507658285872,0.0153813698877153
20061,2000,0.0114604277309106,0.00941967880248219,0.0142139507988412
20061,2010,0.0103455788986707,0.00870161218630697,0.0124536099522096
20061,2019,0.0108940149033205,0.0092290163099763,0.0128927081185826
20079,1990,0.00970473975449508,0.00788748598331091,0.0123097308519073
20079,2000,0.00943999405113248,0.00787849404645695,0.0115439968346779
20079,2010,0.00884653599794646,0.00766280411060783,0.0103096771771374
20079,2019,0.00947267596572899,0.00821061958607798,0.0109642343319509
20087,1990,0.0110336529997863,0.00862218808545378,0.0139954215018893
20087,2000,0.0100377975312313,0.00821549016611791,0.0122517525946063
20087,2010,0.00916480063831215,0.00771255009254638,0.010767501815336
20087,2019,0.00872393295698397,0.00734611543770176,0.0101541472985873
20091,1990,0.00922470710959511,0.00752312883769067,0.0118184652019211
20091,2000,0.00872966292959937,0.00760907023158184,0.0103432077726903
20091,2010,0.00760888216552462,0.0066766483999373,0.00881624074104766
20091,2019,0.00768326674549729,0.00671560569745507,0.00889985908846058
20099,1990,0.0107652759822329,0.00868806057899595,0.0138813662199464
20099,2000,0.0111618522213113,0.00929101237344724,0.0137213184111265
20099,2010,0.0104288754810926,0.00877189997691514,0.0125116099489404
20099,2019,0.0113773882833384,0.00962233190381779,0.0134397566026603
20103,1990,0.011762978907776,0.00916996478667552,0.0150166195551927
20103,2000,0.0107588525493734,0.00906079931080055,0.0129533815516309
20103,2010,0.00939976498663813,0.00778973397854267,0.0113128921520416
20103,2019,0.00916916872953089,0.00758505844648141,0.010946419946644
20111,1990,0.0102782452480051,0.00822511550884747,0.0132341107443451
20111,2000,0.00989872325121588,0.0081979601447021,0.0122811352297672
20111,2010,0.00970455475274245,0.00824257593125933,0.0114991348201477
20111,2019,0.00932140229597967,0.00799383094797587,0.0109022464069931
20113,1990,0.00965682581353671,0.00781499254256121,0.0123191928550896
20113,2000,0.00951423311438701,0.00812489087815183,0.0113379555692389
20113,2010,0.00916016252911713,0.00776912738755773,0.0108945363100316
20113,2019,0.00934930951517996,0.0080896931821277,0.0108519847865158
20121,1990,0.0111890761701331,0.00894403784648089,0.0144077434215277
20121,2000,0.0105061074951933,0.00884028619861061,0.0126985712822521
20121,2010,0.00929828321173792,0.00785884584850935,0.0110595324888002
20121,2019,0.00819438226208204,0.00704522592686239,0.00954260106931143
20125,1990,0.0106188611454311,0.00844063440120871,0.0139186239799926
20125,2000,0.0110813842233496,0.00906680806996463,0.0138785750773109
20125,2010,0.010723460507566,0.0090929972546466,0.0127595184911336
20125,2019,0.0112081648381588,0.00937274383059216,0.0133731085350438
20133,1990,0.0106784223074113,0.00859245158182684,0.0135857681994703
20133,2000,0.0105313408158268,0.00860336467482524,0.0131706313294861
20133,2010,0.0102448713034959,0.00864572343965839,0.0121876749136608
20133,2019,0.010672883500255,0.00887621020182655,0.0127837210609002
20161,1990,0.00940227040339963,0.00766614430589475,0.0119626371503044
20161,2000,0.00924533489548176,0.00785015424588754,0.0110937911309085
20161,2010,0.00803134959887059,0.00687551329759527,0.00946482525796695
20161,2019,0.00831876715993399,0.00729835057054529,0.00951774068904437
20173,1990,0.0110357461239851,0.0088439155497479,0.014284331855257
20173,2000,0.0106726248744153,0.00898671768988069,0.0129938514587216
20173,2010,0.00970500675945745,0.0082880404469822,0.0114780209370222
20173,2019,0.00986376424080168,0.00848435477069186,0.011448954936724
20175,1990,0.0110337411135296,0.00877822842314095,0.0140842632734594
20175,2000,0.0102130880580054,0.00854938409323371,0.0123964843862241
20175,2010,0.00950178462016964,0.00805080444902422,0.0113954197722953
20175,2019,0.00934386033627105,0.00808100814795903,0.0108669229831239
20177,1990,0.0108663641873321,0.00863210623988476,0.0141629743407035
20177,2000,0.0115115786170808,0.00960268664206454,0.0141217368835862
20177,2010,0.0094862313218024,0.00796800976045715,0.0114385396173889
20177,2019,0.0102304971915448,0.00849712401824656,0.0123598606612344
20191,1990,0.0109684280782514,0.00877030449109537,0.0141415105115464
20191,2000,0.0106859254073529,0.00888735316271104,0.0131212743016881
20191,2010,0.0103977914034201,0.00884523578969271,0.0122808811675931
20191,2019,0.010458548378521,0.00886768512632963,0.0122721997403595
20209,1990,0.0129075511970571,0.0101701480557714,0.0168733865312443
20209,2000,0.0129447853739449,0.0105514111897975,0.0162798585107814
20209,2010,0.0110668192223434,0.00922591384876022,0.013403883034573
20209,2019,0.0110972083819278,0.00931244669169493,0.0132371980356458
20g01,1990,0.0107754289181571,0.00848556262188621,0.0137540456406937
20g01,2000,0.010503064059536,0.00859830825927997,0.0127782607139583
20g01,2010,0.00967735672501624,0.00805114043722733,0.0114710028023568
20g01,2019,0.00984447652833509,0.00829434692877976,0.0115090781099755
20g02,1990,0.0107919549946362,0.00855608297226234,0.0140726962982806
20g02,2000,0.0103559326537663,0.00852722499171267,0.0128587502443082
20g02,2010,0.010072023533202,0.00841684498359989,0.0121625939200796
20g02,2019,0.00992967941594201,0.00840962513010458,0.0117370490178546
20g03,1990,0.010788153880084,0.00845488164660473,0.0141050396598201
20g03,2000,0.00992745738519999,0.00825938308035318,0.012127148783111
20g03,2010,0.0101036317174599,0.00868136482257478,0.0117831929995377
20g03,2019,0.0108555769070434,0.00919623688925325,0.0127438109552992
20g04,1990,0.0103780350863344,0.00814356341878526,0.0134051630254141
20g04,2000,0.0101286458635203,0.00840134780973533,0.0123178447728657
20g04,2010,0.00998579062008629,0.00851228101303757,0.0117187081255324
20g04,2019,0.0106281476682247,0.00896196890093804,0.0125313507593739
20g05,1990,0.0103552175507687,0.00814737237982628,0.0132641905980726
